imdbID,languages
15557314,Telugu
11818444,English
13920016,English
10342492,English
14605210,Japanese
15220262,Korean
8049994,Spanish
15502260,Tamil
9581258,English
12272408,Hindi
14986224,Tamil
16403870,Indonesian
13262002,Telugu
14120534,English
13941852,French
14998596,Indonesian
11426664,Turkish
13853162,English
13904268,Japanese
12580116,English
14146688,Italian
14662334,English
15289702,French
5163794,English
3569630,English
13613338,Telugu
13877228,English
13877228,Russian
13877228,Spanish
15548528,Telugu
15944424,Japanese
13056304,English
14959898,English
9603216,Hindi
10657684,Arabic
15354794,English
15354794,Swedish
15354794,Arabic
14803236,Bengali
15518740,English
15005994,English
15414254,French
14556566,English
13576626,German
13863356,English
11492176,English
14633194,English
13937648,English
15534052,Japanese
15260838,German
14598734,Telugu
16436466,Kannada
14334034,Telugu
14905528,Dutch
15568168,English
16303694,Gujarati
14295864,Russian
15045578,English
10061464,English
5851558,Hebrew
5851558,English
5851558,French
16410776,Flemish
15583110,French
15519858,Tagalog
15519858,Filipino
13635040,English
14381568,Vietnamese
13294546,German
9124868,English
14040086,English
14257960,Portuguese
10175106,English
12888240,English
13351972,English
15425128,Dutch
11853484,Indonesian
11853484,English
14315914,English
14311868,Kannada
15397606,Spanish
8999492,English
12047436,English
15294458,English
13618810,Dutch
14024862,English
10912628,Danish
14061478,English
15310236,Bengali
11318718,Hindi
11318718,English
13098894,Marathi
12962578,Malayalam
13683566,Georgian
13683566,Russian
12428098,Arabic
8846478,English
7070638,English
10752266,English
14748196,Tamil
15398506,English
6550978,English
14785488,English
14531302,Japanese
14344992,Tamil
14402806,Russian
13192714,English
13192714,French
12819562,Russian
15001678,Ibo
15001678,English
15001678,Yoruba
14833900,Japanese
8201804,English
10927784,Bengali
14664116,Tamil
10111198,English
15776638,Swahili
10974674,English
14790904,English
11924162,Telugu
14509158,Gujarati
15392890,Malay
14501070,French
10661500,English
15333960,Tamil
10171848,Russian
11143434,Tamil
18233298,Italian
6137160,English
13675084,English
12900700,Polish
12900700,Czech
12386002,Italian
11989466,English
11253564,Spanish
16030202,German
15108944,Russian
11771642,Chinese
14513608,English
4519736,English
14778138,Mandarin
14898796,Cantonese
13611620,Chinese
16402488,Turkish
11015556,English
15035760,English
14827288,English
10375264,English
12974232,German
12974232,English
12974232,Cantonese
12970142,Yiddish
12970142,French
12970142,German
15843762,Greek
10367074,Flemish
10367074,French
10367074,English
10367074,Russian
8225302,English
13224254,Bengali
14852420,Bengali
14727298,Japanese
10793984,English
14025212,English
13494136,English
14579998,Indonesian
16549664,English
11390512,English
11338144,French
15302628,Hindi
12919688,Italian
8901514,Kannada
12066128,Telugu
6074074,Norwegian
11317634,Estonian
15287952,English
14291874,English
14278608,Spanish
15135162,Telugu
14927202,English
10942166,English
13472408,German
14573312,English
14573312,Spanish
14920398,French
14301914,English
14318234,Kannada
10230590,English
15445340,Mandarin
15445340,English
13710420,English
14260194,French
15181230,Lithuanian
13186800,English
14624430,English
13970148,Galician
14524042,Kurdish
15131152,English
15131152,Spanish
12861974,Swedish
13210990,Japanese
16156352,Russian
14880428,Tagalog
14880428,Filipino
4831804,English
17074644,Russian
16606516,Hindi
13749654,Japanese
12969900,Tamil
12969900,Telugu
12969900,Hindi
12969900,Malayalam
12969900,Kannada
14857882,English
14304128,English
14304128,Chinese
14304128,Min Nan
14304128,Korean
14304128,Cantonese
6982636,English
13798790,Italian
12619898,English
14585902,Spanish
14442616,English
15073452,Urdu
15303510,English
15558054,Tagalog
15558054,Filipino
16152948,Russian
15072480,Chinese
16160302,Russian
7336284,English
14617336,English
9234520,English
4117088,Hindi
11467896,Tamil
14260080,Hindi
3562014,Portuguese
3562014,French
3562014,English
13751700,English
15525360,English
14625702,Italian
15940394,Bengali
14087490,English
12121888,English
15121700,Dutch
13491982,Estonian
15094740,English
12099850,Malayalam
13098282,Spanish
12974634,English
13351670,English
11368252,Hindi
15684298,Hindi
13403304,English
13883080,English
13557860,English
13599178,Bengali
10038660,Spanish
8806520,English
15812896,English
12597246,English
13524066,Arabic
15074328,English
13863374,English
12826450,French
12826450,Corsican
10955020,Polish
13353184,Indonesian
15081946,Telugu
14395898,English
15214296,Tagalog
15214296,Filipino
15133902,English
14857758,English
9464996,Hindi
12991814,English
14591614,English
13434692,English
4401266,English
8488534,English
12170388,Spanish
14623168,English
12765384,Bodo
15761450,Malay
13967988,Tamil
11294544,Spanish
11826464,English
6541090,English
8980476,English
11302120,Chinese
14668224,Bengali
12839638,Dutch
11373840,Malayalam
13458080,English
12545354,English
15466854,Polish
12747444,English
13839382,English
14051516,English
14732424,English
15131926,Spanish
13978610,English
7771622,English
12089546,Hindi
9554862,English
14446588,Hindi
13188058,English
11777570,Slovenian
16106000,Latvian
13142236,English
8286040,Portuguese
9857850,English
11658862,Bengali
11658862,Hindi
11872916,English
11739498,Telugu
11486320,English
15143148,Polish
10521244,English
14491498,Lithuanian
13654146,Tamil
9407558,Dutch
11436686,English
15662702,Telugu
13628822,English
12806982,English
12806982,Italian
12806982,German
12806982,Russian
11006636,German
11006636,English
12099938,English
16245936,English
10415472,Kannada
12866158,Turkish
9769820,Hindi
16976468,Korean
16058566,Telugu
16257342,Russian
15489976,Japanese
13013204,Bengali
13013204,Hindi
13013204,English
9278378,English
14108464,Ukrainian
14502300,Portuguese
13710206,French
16414452,English
14072358,Telugu
10627530,English
15782616,English
13328290,English
15856942,Tagalog
15856942,Filipino
15910034,Chinese
15743130,Cantonese
15331100,English
11317408,Mandarin
15416126,Punjabi
13366978,French
13018100,Malayalam
15321028,Hungarian
15105352,Japanese
9047564,Russian
5579352,English
16978828,English
15444460,German
14596422,Bosnian
14596422,Spanish
15465144,Bhojpuri
11131988,Marathi
10156216,English
14578988,Mandarin
11452758,Arabic
16410192,English
14017174,French
15546534,Spanish
10523122,English
10166880,Albanian
11992424,Kannada
16160716,English
13660418,Czech
13660418,Slovak
13451514,English
3331986,English
13365140,English
14147252,English
15416026,English
11967314,Spanish
10765448,Arabic
13912646,Telugu
14780138,English
13938062,Italian
7904740,Chinese
11306488,Telugu
7267726,English
14850514,Russian
14614690,Kannada
13863654,English
12851564,Italian
15022986,English
13518998,English
14864160,Chinese
14129906,English
6455590,English
15251154,English
15125812,Malayalam
12680102,English
9135240,English
10540146,Italian
14332502,Mandarin
15061498,Chinese
15061498,Cantonese
11804076,Indonesian
15686810,Tagalog
15686810,Filipino
15319148,Telugu
11803662,Tamil
14384866,Arabic
14142640,Malayalam
14142640,Tamil
14532328,English
7165300,Portuguese
14209088,English
13452328,English
13452328,French
15258860,Punjabi
14289862,Korean
9767390,Spanish
15539454,Slovenian
12671388,English
8413220,English
14585564,Tagalog
16311384,Russian
17518424,English
9275848,English
13903240,French
13209962,English
15310274,Malayalam
14131438,English
14200930,French
15709182,Russian
14663456,Japanese
10670858,English
7176058,Hebrew
7176058,Russian
7996036,English
14307578,Bengali
15035796,Bosnian
15035796,Macedonian
15035796,Serbo-Croatian
15035796,Slovenian
13017168,Japanese
14246570,Mandarin
14246570,Japanese
10271638,Spanish
16113056,Spanish
16113056,German
13978498,English
13173116,Russian
5957700,English
14170178,Tamil
14692892,English
13869368,Japanese
13060640,Swedish
11898208,Latvian
14972978,English
15458000,English
15809312,Russian
15762092,German
15428718,Mandarin
15893600,French
15690918,English
11291314,Hindi
15712070,English
11470456,Albanian
14695304,English
11296194,Chinese
13519116,English
13519116,Italian
14176430,Bengali
14779456,Telugu
15143770,Russian
16347650,English
14210794,Telugu
13346994,Indonesian
14591338,Spanish
11847924,Italian
7029534,English
16211650,Telugu
16288742,English
13010918,Mandarin
15672614,Arabic
15672614,French
15085276,English
9819206,English
12847022,French
13982086,Croatian
13982086,Romanian
13982086,English
13982086,Swedish
13982086,Dutch
8688864,English
14483394,English
16636094,French
16636094,Czech
16636094,Macedonian
8027910,English
13479414,Czech
12624588,Persian
12624588,English
3522422,English
3522422,Hindi
14338074,Persian
14338074,Arabic
9803620,English
15552888,English
13986924,Hindi
11434772,Kazakh
11434772,Russian
6036804,German
10448124,English
12579926,Japanese
14657172,English
7645442,English
4077124,English
16159984,Korean
13243448,Finnish
15470164,English
16369736,French
14678156,French
14678156,English
12291932,English
16078170,Telugu
12628280,English
13070226,Hindi
14213752,English
13306898,Hindi
16640220,English
15126800,English
14336200,English
11234550,Hebrew
15494848,Russian
15354498,Telugu
13064280,German
14069038,English
14867180,Portuguese
14237398,Telugu
13893338,French
14574148,English
9212750,English
9212750,Tamil
9212750,Hindi
14741844,English
14749050,English
12428918,Flemish
15763012,Portuguese
14424482,Japanese
10712828,English
14048164,English
14211326,Assamese
14544328,English
14283002,French
12262324,English
12262324,Spanish
15944320,English
7989494,English
15456176,French
12065312,Tamil
15188158,Persian
15502904,French
13900192,Turkish
15689882,Korean
11207694,English
13496136,Spanish
8736310,English
13114588,Spanish
13624790,German
15136954,Kannada
15026092,English
13803984,Dutch
10603372,German
10603372,English
10603372,French
15048600,Turkish
9893012,Spanish
14372330,Vietnamese
12142522,English
10080086,Chinese
15830288,Turkish
13013162,English
11957322,English
13371858,French
13161116,Kannada
13986720,Malayalam
14496370,Turkish
13218632,English
15163906,Romanian
9134096,Italian
9134096,Sicilian
9134096,English
14038568,Persian
18189414,Romanian
13357558,English
10230376,English
13321824,English
12517806,English
15823608,English
15823608,German
11444820,Tamil
15033850,Japanese
15175418,Tamil
15295220,Telugu
14032336,Tamil
13198192,English
15436686,Russian
10437216,English
13612544,Italian
8019750,English
8019750,Chinese
15834708,French
12561412,Italian
14446460,English
11834890,English
14445728,German
13207468,Telugu
14125322,Arabic
15714428,English
15714428,French
13886876,Bengali
13024906,Polish
14909370,Indonesian
13618674,Dutch
13110736,English
11683592,Spanish
14230560,German
4936034,English
7070330,English
12671622,Spanish
14403262,Romanian
14338598,Filipino
14501448,English
12802724,Portuguese
13996386,Russian
11813708,English
14898788,Turkish
2914056,Hindi
12409066,English
14111260,Kannada
14111260,Telugu
14111260,Tamil
14111260,English
14111260,Hindi
14111260,Malayalam
13040906,Turkish
13066142,Arabic
12804904,English
14866992,Marathi
13833722,Italian
13245542,English
15090336,Bengali
14216484,English
11694776,Spanish
10988894,English
10988894,American Sign Language
12003034,Persian
7092846,English
11112126,Marathi
14579904,English
9277948,Telugu
10217620,Hindi
16744562,English
14846178,German
13485172,Telugu
15078266,Spanish
15445440,English
15445440,Chinese
12714836,English
14058748,Malayalam
15412828,English
15446066,Telugu
12428506,Czech
15378284,Hindi
13086274,German
13086274,English
15619584,Cantonese
15881420,Russian
15497220,English
9013878,English
14534854,Icelandic
14534854,Vietnamese
13628362,English
16997040,Japanese
7903506,English
14360806,Hindi
13836570,Telugu
14468658,Georgian
14468658,German
14468658,Spanish
14468658,French
15464822,Tamil
15804218,Japanese
14523462,English
8940852,Spanish
14142950,French
9343062,English
10669868,English
16292898,Telugu
13792534,Portuguese
15736372,Russian
14365106,German
14486338,English
10731688,Hindi
14244670,Malayalam
12625350,English
17678542,Spanish
12509164,Italian
14985658,Hindi
17640060,Korean
14651546,Portuguese
16306388,Tagalog
16306388,Filipino
13529316,Japanese
15000128,English
12585384,Serbo-Croatian
13352012,English
3637782,English
15790830,Spanish
16407334,Hindi
13210534,English
11492524,English
15014000,Telugu
11921114,English
6811556,German
6811556,English
17602714,Albanian
17602714,English
17602714,Spanish
16452684,English
13038218,French
14331982,Hindi
11355836,Portuguese
10661100,Russian
8428550,English
15485264,Japanese
13929114,English
15339952,English
11080042,English
13123976,English
12461952,English
12461952,Japanese
9444800,English
11924374,Kannada
12953990,English
14886322,English
16359962,English
14978720,English
13884328,Russian
14534286,Indonesian
6802040,English
10127464,English
10851100,Hindi
14260954,Persian
15431982,Telugu
13539254,English
14639478,Telugu
15194208,English
12071618,Telugu
14041644,Hindi
2363101,Spanish
2363101,English
12810356,English
12581150,Bengali
14110690,Tamil
13562844,English
10050150,Tamil
14226282,Chinese
11359158,Spanish
11101606,English
16311830,Indonesian
14362050,English
15760484,Chinese
13773342,Filipino
13773342,English
16409152,Korean
14374350,Dutch
15149712,English
2094955,Portuguese
13596278,French
12551284,English
16382386,Assamese
13921066,Persian
14654904,English
14534402,Indonesian
10816448,Indonesian
16118238,Chinese
13841394,Telugu
15483528,Persian
11612202,Spanish
14891034,Korean
12106158,English
14222772,English
3780674,English
14636916,Malay
8756966,English
14834040,German
14949622,English
7779818,Hindi
15547790,Bengali
14888336,English
4511400,English
14134868,English
14017122,French
6943138,Japanese
12334376,English
15000490,German
14774692,Spanish
16358594,Portuguese
16591552,Italian
12763660,English
15128110,English
11937714,English
10151074,English
14129764,Mongolian
14129764,Japanese
13546388,Zulu
13546388,English
13546388,Tswana
13546388,Xhosa
14440038,French
15192814,Telugu
15155130,Malayalam
7008412,English
13879294,Romanian
13879294,French
14763720,Portuguese
16613248,Italian
13967478,English
14477752,English
11469636,English
13993424,English
15168234,Turkish
11930652,Polish
4103990,English
15185560,Spanish
11009646,English
